abacalero	abacalera
simbólico	simbólica
simiesco	simiesca
similitudinario	similitudinaria
simio	simia
simoniaco	simoniaca
simoniático	simoniática
simpaticón	simpaticóna
simpatizador	simpatizadora
simplicísimo	simplicísima
simplificador	simplificadora
simplón	simplóna
simpático	simpática
simpétalo	simpétala
simulador	simuladora
simultáneo	simultánea
simétrico	simétrica
sincategoremático	sincategoremática
sincerador	sinceradora
sincero	sincera
sincopado	sincopada
sincronizador	sincronizadora
sincrético	sincrética
sincrónico	sincrónica
sindicado	sindicada
sindicador	sindicadora
sindrómico	sindrómica
sindáctilo	sindáctila
sinfónico	sinfónica
singalés	singalésa
singorgo	singorga
siniestrado	siniestrada
siniestro	siniestra
sinistrorso	sinistrorsa
sinonímico	sinonímica
sinsépalo	sinsépala
sintagmático	sintagmática
sintetizador	sintetizadora
sintomatológico	sintomatológica
sintomático	sintomática
sintáctico	sintáctica
sintético	sintética
sintónico	sintónica
sinuoso	sinuosa
sinvergonzón	sinvergonzóna
sinvergüenzón	sinvergüenzóna
sináptico	sináptica
sinárquico	sinárquica
sinérgico	sinérgica
sinódico	sinódica
sinólogo	sinóloga
sinónimo	sinónima
sinóptico	sinóptica
siracusano	siracusana
sirgo	sirga
siriaco	siriaca
siriano	siriana
sirifico	sirifica
sirio	siria
siro	sira
sirviente	sirvienta
sisador	sisadora
sisalero	sisalera
sismológico	sismológica
sismólogo	sismóloga
sistemático	sistemática
sistémico	sistémica
sistólico	sistólica
sisón	sisóna
sitiado	sitiada
sitiador	sitiadora
sitibundo	sitibunda
sitiero	sitiera
sito	sita
siútico	siútica
sobacuno	sobacuna
sobadero	sobadera
sobado	sobada
sobador	sobadora
sobandero	sobandera
sobejano	sobejana
sobejo	sobeja
soberano	soberana
soberbia	soberbia
soberbioso	soberbiosa
sobermejo	sobermeja
sobijón	sobijóna
sobornador	sobornadora
sobrado	sobrada
sobrador	sobradora
sobrancero	sobrancera
sobrazano	sobrazana
sobreagudo	sobreaguda
sobrealimentador	sobrealimentadora
sobrebarato	sobrebarata
sobrecaro	sobrecara
sobrecerrado	sobrecerrada
sobrecogedor	sobrecogedora
sobredicho	sobredicha
sobreentendido	sobreentendida
sobreesdrújulo	sobreesdrújula
sobreherido	sobreherida
sobrehumano	sobrehumana
sobreimpreso	sobreimpresa
sobrelleno	sobrellena
sobrentendido	sobrentendida
sobreprimado	sobreprimada
sobrero	sobrera
sobresabido	sobresabida
sobresaliente	sobresalienta
sobresdrújulo	sobresdrújula
sobreño	sobreña
sobrino	sobrina
sobrio	sobria
sobón	sobóna
socaliñero	socaliñera
socarrón	socarróna
socialcristiano	socialcristiana
socializador	socializadora
societario	societaria
sociniano	sociniana
socio	socia
sociobiológico	sociobiológica
sociobiólogo	sociobióloga
socioeconónico	socioeconónica
sociolingüístico	sociolingüística
sociológico	sociológica
sociométrico	sociométrica
sociopolítico	sociopolítica
sociólogo	socióloga
socorredor	socorredora
socorrido	socorrida
socrático	socrática
sodero	sodera
sodomítico	sodomítica
sofero	sofera
sofiano	sofiana
sofisticado	sofisticada
soflamero	soflamera
sofocado	sofocada
sofocador	sofocadora
sofocleo	sofoclea
sofridero	sofridera
sofrólogo	sofróloga
sofístico	sofística
sogdiano	sogdiana
soguero	soguera
sojuzgador	sojuzgadora
solador	soladora
solanáceo	solanácea
solapado	solapada
solariego	solariega
solazoso	solazosa
soldadero	soldadera
soldadesco	soldadesca
soldador	soldadora
soleado	soleada
soledoso	soledosa
solemnizador	solemnizadora
soletero	soletera
solevantado	solevantada
solfeador	solfeadora
solferino	solferina
solicitador	solicitadora
solidario	solidaria
solimitano	solimitana
solitario	solitaria
soliviantado	soliviantada
solo	sola
sololateco	sololateca
soltadizo	soltadiza
soltador	soltadora
soltero	soltera
solterón	solteróna
solutivo	solutiva
solícito	solícita
solípedo	solípeda
somatizado	somatizada
sombreador	sombreadora
sombrerero	sombrerera
sombrerudo	sombreruda
sombrío	sombría
somero	somera
somnoliento	somnolienta
somnámbulo	somnámbula
somnífero	somnífera
somnílocuo	somnílocua
somontano	somontana
somoteño	somoteña
somático	somática
somético	somética
sonado	sonada
sonador	sonadora
sonconeto	sonconeta
sonlocado	sonlocada
sonorizador	sonorizadora
sonoro	sonora
sonoroso	sonorosa
sonrisueño	sonrisueña
sonrosado	sonrosada
sonsacador	sonsacadora
sonso	sonsa
sonsonateco	sonsonateca
sonto	sonta
sonámbulo	sonámbula
sonántico	sonántica
sopero	sopera
soplado	soplada
soplador	sopladora
soplón	soplóna
soporoso	soporosa
soportador	soportadora
soporífero	soporífera
sorateño	sorateña
sorbedor	sorbedora
sordo	sorda
sordociego	sordociega
sordomudo	sordomuda
sorguicultor	sorguicultora
soriano	soriana
soro	sora
sorpresivo	sorpresiva
sortario	sortaria
sorteador	sorteadora
sortero	sortera
sortílego	sortílega
sosacador	sosacadora
sosegado	sosegada
sosegador	sosegadora
sosero	sosera
soslayo	soslaya
soso	sosa
sospechoso	sospechosa
sostenedor	sostenedora
sostenido	sostenida
sotaventeado	sotaventeada
soteriológico	soteriológica
soterrano	soterrana
soterraño	soterraña
soterráneo	soterránea
soteño	soteña
soturno	soturna
soviético	soviética
soñolento	soñolenta
soñoliento	soñolienta
stático	stática
suabo	suaba
suasorio	suasoria
suato	suata
suavizador	suavizadora
subacuático	subacuática
subalterno	subalterna
subarrendador	subarrendadora
subarrendatario	subarrendataria
subastador	subastadora
subastero	subastera
subatómico	subatómica
subcampeón	subcampeóna
subclavio	subcia
subcontralor	subcontralora
subcutáneo	subcutánea
subdelegado	subdelegada
subdesarrollado	subdesarrollada
subdirector	subdirectora
subduplo	subdupla
subejecutor	subejecutora
suberoso	suberosa
subgobernador	subgobernadora
subidero	subidera
subido	subida
subinspector	subinspectora
subitáneo	subitánea
subjefe	subjefa
subjetivo	subjetiva
sublimatorio	sublimatoria
submarino	submarina
subministrador	subministradora
submúltiplo	submúltipla
subordinado	subordinada
subordinativo	subordinativa
subprefecto	subprefecta
subrayado	subrayada
subrepticio	subrepticia
subsahariano	subsahariana
subscripto	subscripta
subscriptor	subscriptora
subscrito	subscrita
subscritor	subscritora
subsecretario	subsecretaria
subsidiario	subsidiario
subsónico	subsónica
subterráneo	subterránea
suburbano	suburbana
suburbicario	suburbicaria
subversivo	subversiva
subversor	subversora
subyugador	subyugadora
subálveo	subálvea
sucedáneo	sucedánea
sucesivo	sucesiva
sucesor	sucesora
sucesorio	sucesoria
sucinto	sucinta
sucio	sucia
sucoso	sucosa
sucreño	sucreña
suculento	suculenta
sudafricano	sudafricana
sudamericano	sudamericana
sudanés	sudanésa
sudatorio	sudatoria
sudoriento	sudorienta
sudoroso	sudorosa
sudorífero	sudorífera
sudorífico	sudorífica
sudoríparo	sudorípara
sudoso	sudosa
suecano	suecana
sueco	sueca
suegro	suegra
suelto	suelta
sueroso	suerosa
suertero	suertera
suertudo	suertuda
suevo	sueva
sufijo	sufija
sufocador	sufocadora
sufragano	sufragana
sufragáneo	sufragánea
sufridero	sufridera
sufrido	sufrida
sufridor	sufridora
sugeridor	sugeridora
sugestionador	sugestionadora
sugestivo	sugestiva
suizo	suiza
sujetador	sujetadora
sujeto	sujeta
sulfatador	sulfatadora
sulfhídrico	sulfhídrica
sulfuroso	sulfurosa
sulfúreo	sulfúrea
sulfúrico	sulfúrica
sulpiciano	sulpiciana
sultánico	sultánica
sumador	sumadora
sumario	sumaria
sumarísimo	sumarísima
sumergido	sumergida
sumerio	sumeria
suministrador	suministradora
sumiso	sumisa
sumo	suma
sumulístico	sumulística
sunco	sunca
suntuario	suntuaria
suntuoso	suntuosa
superador	superadora
superavitario	superavitaria
superbo	superba
superchero	superchera
superconductor	superconductora
superdotado	superdotada
supererogatorio	supererogatoria
superferolítico	superferolítica
superficiario	superficiaria
superfirolítico	superfirolítica
superfluo	superflua
superintendente	superintendenta
superior	superiora
superlativo	superlativa
superno	superna
supernumerario	supernumeraria
superpoblado	superpoblada
superproparoxítono	superproparoxítona
superpuesto	superpuesta
supersticioso	supersticiosa
supersónico	supersónica
supervacáneo	supervacánea
supervisor	supervisora
superádito	superádita
supino	supina
supiritado	supiritada
supitaño	supitaña
suplantador	suplantadora
suplementario	suplementaria
suplementero	suplementera
supletivo	supletiva
supletorio	supletoria
suplicacionero	suplicacionera
suplicatorio	suplicatoria
suplidor	suplidora
suponedor	suponedora
supositicio	supositicia
supositivo	supositiva
supremo	suprema
supresor	supresora
suprior	supriora
supuesto	supuesta
supurativo	supurativa
supuratorio	supuratoria
surafricano	surafricana
suramericano	suramericana
surbajacaliforniano	surbajacaliforniana
surcador	surcadora
surcoreano	surcoreana
surculado	surculada
surculoso	surculosa
sureño	sureña
surgidor	surgidora
suriano	suriana
surinamés	surinamésa
surquero	surquera
surrupio	surrupia
surtido	surtida
surtidor	surtidora
surto	surta
susano	susana
susceptivo	susceptiva
suscripto	suscripta
suscriptor	suscriptora
suscrito	suscrita
suscritor	suscritora
susero	susera
susodicho	susodicha
suspecto	suspecta
suspendedor	suspendedora
suspensivo	suspensiva
suspenso	suspensa
suspensorio	suspensoria
suspiroso	suspirosa
suspirón	suspiróna
sustancioso	sustanciosa
sustantivo	sustantiva
sustenido	sustenida
sustentador	sustentadora
sustituidor	sustituidora
sustitutivo	sustitutiva
sustituto	sustituta
sustitutorio	sustitutoria
sustractivo	sustractiva
susurrador	susurradora
susurrón	susurróna
sutilizador	sutilizadora
sutorio	sutoria
suyo	suya
suévico	suévica
suízaro	suízara
sádico	sádica
sáfico	sáfica
sálico	sálica
sánscrito	sánscrita
sápido	sápida
sátiro	sátira
sáxeo	sáxea
sécuano	sécuana
séptico	séptica
séptimo	séptima
séptuplo	séptupla
sérico	sérica
sétimo	sétima
séxtuplo	séxtupla
sículo	sícula
sígnico	sígnica
símico	símica
síndico	síndica
sínico	sínica
sísmico	sísmica
sístilo	sístila
sódico	sódica
sólido	sólida
sólito	sólita
sónico	sónica
sórdido	sórdida
súbdito	súbdita
súbito	súbita
súpero	súpera
súpito	súpita
tabacalero	tabacalera
tabacoso	tabacosa
tabaquero	tabaquera
tabasqueño	tabasqueña
tabernario	tabernaria
tabernero	tabernera
tabernizado	tabernizada
tableño	tableña
tabulador	tabuladora
tabífico	tabífica
tacaño	tacaña
tachador	tachadora
tachero	tachera
tachoso	tachosa
taciturno	taciturna
tacneño	tacneña
tacuaco	tacuaca
tagalo	tagala
tagarino	tagarina
taheño	taheña
tahitiano	tahitiana
tahonero	tahonera
tahuresco	tahuresca
tailandés	tailandésa
taimado	taimada
taiwanés	taiwanésa
tajado	tajada
tajador	tajadora
talabartero	talabartera
talador	taladora
taladrador	taladradora
talagantino	talagantina
talangueño	talangueña
talantoso	talantosa
talareño	talareña
talaverano	talaverana
talcoso	talcosa
talcualillo	talcualillla
talentoso	talentosa
talentudo	talentuda
talguatoso	talguatosa
talibán	talibána
tallado	tallada
tallador	talladora
tallero	tallera
talludo	talluda
talmúdico	talmúdica
talofito	talofita
talonario	talonaria
talpetatoso	talpetatosa
talquino	talquina
tamagasero	tamagasera
tamalero	tamalera
tamanaco	tamanaca
tamaricáceo	tamaricácea
tamariscíneo	tamariscínea
tamaritano	tamaritana
tamarrizquito	tamarrizquita
tamarrusquito	tamarrusquita
tamaulipeco	tamaulipeca
tamañito	tamañita
tamaño	tamaña
tambero	tambera
tambopateño	tambopateña
tamborero	tamborera
tamborilero	tamborilera
tamboritero	tamboritera
tampiqueño	tampiqueña
tanatológico	tanatológica
tanatólogo	tanatóloga
tandero	tandera
tangerino	tangerina
tanguero	tanguera
tano	tana
tanor	tanora
tanteador	tanteadora
tantico	tantica
tanto	tanta
tanzano	tanzana
tapado	tapada
tapador	tapadora
tapetado	tapetada
tapido	tapida
tapudo	tapuda
taqueado	taqueada
tarabuqueño	tarabuqueña
taraceador	taraceadora
tarado	tarada
tarantulado	tarantulada
tarapaqueño	tarapaqueña
tarasco	tarasca
tarateño	tarateña
tardador	tardadora
tardano	tardana
tardinero	tardinera
tardo	tarda
tardígrado	tardígrada
tardío	tardía
tardón	tardóna
tarentino	tarentina
tarifario	tarifaria
tarifeño	tarifeña
tarijeño	tarijeña
tarjador	tarjadora
tarjero	tarjera
tarjetero	tarjetera
tarmeño	tarmeña
tarrudo	tarruda
tartajoso	tartajosa
tartamudo	tartamuda
tartesio	tartesia
tartáreo	tartárea
tartárico	tartárica
tarúpido	tarúpida
tasador	tasadora
tasajero	tasajera
tasio	tasia
tatarabuelo	tatarabuela
tataradeudo	tataradeuda
tataranieto	tataranieta
tatascán	tatascána
tato	tata
taumaturgo	taumaturga
taumatúrgico	taumatúrgica
taurino	taurina
tauromáquico	tauromáquica
taurófilo	taurófila
taurófobo	taurófoba
taurómaco	taurómaca
tautológico	tautológica
tautosilábico	tautosilábica
taxativo	taxativa
taxidérmico	taxidérmica
taxodiáceo	taxodiácea
taxonómico	taxonómica
taxqueño	taxqueña
taxáceo	taxácea
taxónomo	taxónoma
tayiko	tayika
taíno	taína
tañedor	tañedora
teatino	teatina
teatrero	teatrera
teatrólogo	teatróloga
tebaico	tebaica
tebeo	tebea
techador	techadora
tecleño	tecleña
teclo	tecla
tecnocrático	tecnocrática
tecnológico	tecnológica
tecnólogo	tecnóloga
tectiteco	tectiteca
tectónico	tectónica
tedioso	tediosa
tegeo	tegea
tegumentario	tegumentaria
tehuano	tehuana
tejano	tejana
tejedor	tejedora
tejero	tejera
tejón	tejóna
telarañoso	telarañosa
teleadicto	teleadicta
teledirigido	teledirigida
telefónico	telefónica
telegráfico	telegráfica
teleguiado	teleguiada
telegénico	telegénica
telemático	telemática
telemétrico	telemétrica
telendo	telenda
teleológico	teleológica
telepredicador	telepredicadora
telepático	telepática
telescópico	telescópica
telespectador	telespectadora
teletrabajador	teletrabajadora
televisivo	televisiva
teleño	teleña
telonero	telonera
telúrico	telúrica
temblador	tembladora
tembloroso	temblorosa
tembloso	temblosa
temblón	temblóna
temedero	temedera
temedor	temedora
temerario	temeraria
temeroso	temerosa
temerón	temeróna
temoso	temosa
temperado	temperada
tempestivo	tempestiva
tempestuoso	tempestuosa
templado	templada
templador	templadora
templario	templaria
temporario	temporaria
temporero	temporera
temporáneo	temporánea
tempranero	tempranera
temprano	temprana
temucano	temucana
temulento	temulenta
temático	temática
tenacero	tenacera
tendedor	tendedora
tendencioso	tendenciosa
tendero	tendera
tendido	tendida
tendinoso	tendinosa
tenebregoso	tenebregosa
tenebroso	tenebrosa
tenedor	tenedora
teniente	tenienta
tensino	tensina
tensioactivo	tensioactiva
tenso	tensa
tensoactivo	tensoactiva
tensor	tensora
tentador	tentadora
tentativo	tentativa
tenutario	tenutaria
tenífugo	tenífuga
tenístico	tenística
teocrático	teocrática
teogónico	teogónica
teológico	teológica
teorizador	teorizadora
teorético	teorética
teoso	teosa
teosófico	teosófica
teotihuacano	teotihuacana
tepachero	tepachera
tepeaqués	tepeaquésa
tepetatoso	tepetatosa
tepiqueño	tepiqueña
tepozteco	tepozteca
tequeño	tequeña
tequilero	tequilera
tequioso	tequiosa
terapéutico	terapéutica
teratogénico	teratogénica
teratológico	teratológica
tercenco	tercenca
tercero	tercera
terciado	terciada
terciador	terciadora
terciario	terciara
terciario	terciaria
terciazo	terciaza
tercio	tercia
terciodécuplo	terciodécupla
terciopelado	terciopelada
terciopelero	terciopelera
terco	terca
terebeco	terebeca
terebintáceo	terebintácea
terenciano	terenciana
terenco	terenca
terengo	terenga
teresiano	teresiana
tergiversador	tergiversadora
teridofito	teridofita
teridófito	teridófita
terminador	terminadora
terminativo	terminativa
terminológico	terminológica
terminólogo	terminóloga
termiónico	termiónica
termo	terma
termocéfalo	termocéfala
termodinámico	termodinámica
termoeléctrico	termoeléctrica
termoiónico	termoiónica
termométrico	termométrica
termoplástico	termoplástica
termostático	termostática
ternario	ternaria
ternejón	ternejóna
ternero	ternera
ternerón	terneróna
ternilloso	ternillosa
ternísimo	terna
terregoso	terregosa
terreno	terrena
terrero	terrera
terreño	terreña
terrino	terrina
territorio	territoria
terrizo	terriza
terrorífico	terrorífica
terroso	terrosa
terruñero	terruñera
terráqueo	terráquea
terrífico	terrífica
terrígeno	terrígena
terso	tersa
tertuliano	tertuliana
tertulio	tertulia
terzón	terzóna
tesaliano	tesaliana
tesalio	tesalia
tesalónico	tesalónica
teselado	teselada
teso	tesa
tesonero	tesonera
tesorero	tesorera
testado	testada
testador	testadora
testamentario	testamentaria
testarrón	testarróna
testarudo	testaruda
testerillo	testerillla
testificativo	testificativa
testimoniero	testimoniera
testimoñero	testimoñera
testudíneo	testudínea
testáceo	testácea
tesálico	tesálica
tetracampeón	tetracampeóna
tetraplégico	tetraplégica
tetrasilábico	tetrasilábica
tetrasílabo	tetrasílaba
tetro	tetra
tetrágono	tetrágona
tetrámero	tetrámera
tetrápodo	tetrápoda
tetrástico	tetrástica
tetrástilo	tetrástila
tetrástrofo	tetrástrofa
tetudo	tetuda
tetánico	tetánica
tetón	tetóna
teucro	teucra
teutón	teutóna
teutónico	teutónica
texano	texana
texcocano	texcocana
textilero	textilera
textorio	textoria
teyo	teya
tezado	tezada
tezcucano	tezcucana
teáceo	teácea
teátrico	teátrica
teólogo	teóloga
teórico	teórica
teósofo	teósofa
teúrgico	teúrgica
tianguero	tianguera
tiberino	tiberina
tibetano	tibetana
tibio	tibia
tibombo	tibomba
tiburtino	tiburtina
tico	tica
ticónico	ticónica
tiendero	tiendera
tierno	tierna
tierracalentano	tierracalentana
tierracalenteño	tierracalenteña
tierroso	tierrosa
tierrudo	tierruda
tieso	tiesa
tiesto	tiesta
tiflológico	tiflológica
tiflotécnico	tiflotécnica
tifo	tifa
tifoideo	tifoidea
tifáceo	tifácea
tigre	tigresa
tigüe	tigua
tilichento	tilichenta
tilichero	tilichera
tilico	tilica
tilingo	tilinga
tiliáceo	tiliácea
tiloso	tilosa
timador	timadora
timbalero	timbalera
timbrado	timbrada
timbrador	timbradora
timbreo	timbrea
timbrófilo	timbrófila
timbrólogo	timbróloga
timbón	timbóna
timeleáceo	timeleácea
timocrático	timocrática
timonero	timonera
timorato	timorata
timpanítico	timpanítica
timpánico	timpánica
tinajero	tinajera
tincudo	tincuda
tinelero	tinelera
tinerfeño	tinerfeña
tingitano	tingitana
tinterillo	tinterillla
tinto	tinta
tintorero	tintorera
tintóreo	tintórea
tiparraco	tiparraca
tipejo	tipeja
tipiador	tipiadora
tipo	tipa
tipográfico	tipográfica
tipológico	tipológica
tiposo	tiposa
tipuaneño	tipuaneña
tipógrafo	tipógrafa
tirado	tirada
tirador	tiradora
tirano	tirana
tiriciento	tiricienta
tirintio	tirintia
tirio	tiria
tiritón	tiritóna
tiroideo	tiroidea
tirolés	tirolésa
tironero	tironera
tironiano	tironiana
tirreno	tirrena
tirrioso	tirriosa
tiránico	tiránica
tisiológico	tisiológica
tisiólogo	tisióloga
titerero	titerera
titilador	titiladora
titiritero	titiritera
tito	tita
titulado	titulada
titánico	titánica
tiznado	tiznada
tiznero	tiznera
tiñoso	tiñosa
tlapalero	tlapalera
tobiano	tobiana
tobosesco	tobosesca
toboseño	toboseña
tobosino	tobosina
toboso	tobosa
tocado	tocada
tocador	tocadora
tocaor	tocaora
tocario	tocaria
tocayo	tocaya
tocho	tocha
tocinero	tocinera
tocio	tocia
tocológico	tocológica
tocopillano	tocopillana
tocólogo	tocóloga
tocón	tocóna
todero	todera
todo	toda
todopoderoso	todopoderosa
todólogo	todóloga
togado	togada
togolés	togolésa
toldero	toldera
toledano	toledana
tolemaico	tolemaica
tolerado	tolerada
toletero	toletera
tolomeico	tolomeica
toloncón	toloncóna
tolondro	tolondra
tolondrón	tolondróna
tolonés	tolonésa
tolosano	tolosana
toluqueño	toluqueña
tomado	tomada
tomador	tomadora
tomajón	tomajóna
tomatero	tomatera
tomentoso	tomentosa
tomo	toma
tomón	tomóna
tonadillero	tonadillera
tonelero	tonelera
tongano	tongana
tonificador	tonificadora
tontiloco	tontiloca
tontivano	tontivana
tonto	tonta
tontorrón	tontorróna
tontucio	tontucia
topadizo	topadiza
topado	topada
topador	topadora
topetero	topetera
topetudo	topetuda
topino	topina
topiquero	topiquera
topo	topa
topocho	topocha
topográfico	topográfica
topológico	topológica
toponímico	toponímica
topógrafo	topógrafa
toquero	toquera
tor	tora
torcedero	torcedera
torcedor	torcedora
torcido	torcida
torculado	torculada
tordillo	tordillla
tordo	torda
torero	torera
toresano	toresana
torgado	torgada
toricantano	toricantana
torio	toria
toriondo	torionda
tormentoso	tormentosa
tornadizo	tornadiza
tornasolado	tornasolada
torneado	torneada
torneador	torneadora
tornero	tornera
tornés	tornésa
toroso	torosa
torpedero	torpedera
torrancés	torrancésa
torreado	torreada
torrefacto	torrefa
torrentoso	torrentosa
torrero	torrera
torreznero	torreznera
tortero	tortera
torticero	torticera
tortillero	tortillera
tortolito	tortolita
tortosino	tortosina
tortuoso	tortuosa
torturador	torturadora
torvo	torva
torácico	torácica
toscano	toscana
tosco	tosca
tosedor	tosedora
tosegoso	tosegosa
tosiento	tosienta
tosigoso	tosigosa
tosijoso	tosijosa
tostadero	tostadera
tostado	tostada
tostador	tostadora
totalitario	totalitaria
totalizador	totalizadora
totanero	totanera
totol	totola
totonaco	totonaca
totoreco	totoreca
totoreño	totoreña
totémico	totémica
toxicológico	toxicológica
toxicólogo	toxicóloga
toxicómano	toxicómana
toxígeno	toxígena
tozalbo	tozalba
tozo	toza
tozudo	tozuda
trabado	trabada
trabajado	trabajada
trabajador	trabajadora
trabajoso	trabajosa
trabajólico	trabajólica
trabucador	trabucadora
tracalero	tracalera
traciano	traciana
tracio	tracia
tracomatoso	tracomatosa
tractor	tractora
traductor	traductora
traedizo	traediza
traedor	traedora
trafagador	trafagadora
trafagón	trafagóna
trafallón	trafallóna
tragador	tragadora
tragallón	tragallóna
tragantón	tragantóna
tragicómico	tragicómica
tragón	tragóna
traicionero	traicionera
traidor	traidora
trajano	trajana
trajeado	trajeada
tramador	tramadora
tramitador	tramitadora
tramontano	tramontana
tramoyón	tramoyóna
trampeador	trampeadora
tramposo	tramposa
tranquilizador	tranquilizadora
tranquilo	tranquila
transalpino	transalpina
transandino	transandina
transatlántico	transatlántica
transbordador	transbordadora
transcripto	transcripta
transcriptor	transcriptora
transcrito	transcrita
transferidor	transferidora
transfijo	transfija
transformador	transformadora
transformativo	transformativa
transfretano	transfretana
transfronterizo	transfronteriza
transfusor	transfusora
transgangético	transgangética
transgresivo	transgresiva
transgresor	transgresora
transgénico	transgénica
transiberiano	transiberiana
transido	transida
transilvano	transilvana
transitado	transitada
transitario	transitaria
transitivo	transitiva
transitorio	transitoria
transmarino	transmarina
transmediterráneo	transmediterránea
transmigratorio	transmigratoria
transmisor	transmisora
transmontano	transmontana
transmundano	transmundana
transmutativo	transmutativa
transmutatorio	transmutatoria
transoceánico	transoceánica
transpacífico	transpacífica
transpadano	transpadana
transpirenaico	transpirenaica
transponedor	transponedora
transportador	transportadora
transpositivo	transpositiva
transpuesto	transpuesta
transtiberino	transtiberina
transverso	transversa
tranviario	tranviaria
tranviero	tranviera
trapacero	trapacera
trapajoso	trapajosa
trapalón	trapalóna
trapero	trapera
trapichero	trapichera
trapiento	trapienta
trasabuelo	trasabuela
trasalpino	trasalpina
trasandino	trasandina
trasandosco	trasandosca
trasatlántico	trasatlántica
trasañejo	trasañeja
trascendido	trascendida
trascorvo	trascorva
trascripto	trascripta
trascriptor	trascriptora
trascrito	trascrita
trasechador	trasechadora
trasegador	trasegadora
trasero	trasera
traseñalador	traseñaladora
trasfollado	trasfollada
trasguero	trasguera
trashoguero	trashoguera
trasijado	trasijada
trasladador	trasladadora
traslaticio	traslaticia
traslativo	traslativa
traslato	traslata
traslúcido	traslúcida
trasmarino	trasmarina
trasmediterráneo	trasmediterránea
trasmerano	trasmerana
trasmocho	trasmocha
trasmontano	trasmontana
trasnochado	trasnochada
trasnochador	trasnochadora
trasoceánico	trasoceánica
trasojado	trasojada
trasordinario	trasordinaria
traspacífico	traspacífica
traspadano	traspadana
traspasador	traspasadora
traspillado	traspillada
trasplantado	trasplantada
trasplantador	trasplantadora
trasponedor	trasponedora
traspositivo	traspositiva
traspuesto	traspuesta
trasquilado	trasquilada
trasquilimocho	trasquilimocha
trasteador	trasteadora
trastejador	trastejadora
trastero	trastera
trastesado	trastesada
trastiberino	trastiberina
trastornador	trastornadora
trastrabado	trastrabada
tratador	tratadora
traumado	traumada
traumatizado	traumatizada
traumatológico	traumatológica
traumatólogo	traumatóloga
traumático	traumática
travesero	travesera
travestido	travestida
travesío	travesía
travieso	traviesa
trazado	trazada
trazador	trazadora
traído	traída
treceavo	treceava
treceno	trecena
trecientos	trecientras
trecésimo	trecésima
tredécimo	tredécima
treintaidosavo	treintaidosava
treintaidoseno	treintaidosena
treintaitresino	treintaitresina
treintavo	treintava
treintañero	treintañera
treinteno	treintena
treintón	treintóna
tremebundo	tremebunda
tremendo	tremenda
tremesino	tremesina
tremoso	tremosa
tremulento	tremulenta
tremuloso	tremulosa
trenado	trenada
trenteno	trentena
trepado	trepada
trepador	trepadora
tresañejo	tresañeja
trescientos	trescientas
tresmesino	tresmesina
tretero	tretera
trezavo	trezava
trianero	trianera
triaquero	triaquera
tribunicio	tribunicia
tributario	tributaria
tribúnico	tribúnica
tricampeón	tricampeóna
tricentésimo	tricentésima
triclínico	triclínica
tricotómico	tricotómica
tricéfalo	tricéfala
tricésimo	tricésima
tricótomo	tricótoma
tridentino	tridentina
tridentífero	tridentífera
triduano	triduana
triestino	triestina
trifloro	triflora
trifoliado	trifoliada
trifurcado	trifurcada
trifásico	trifásica
trigonométrico	trigonométrica
triguero	triguera
trigueño	trigueña
trigésimo	trigésima
trillado	trillada
trillador	trilladora
trillizo	trilliza
trillonésimo	trillonésima
trilobulado	trilobulada
trilátero	trilátera
trilítero	trilítera
trinacrio	trinacria
trinchador	trinchadora
trinitario	trinitaria
trino	trina
trinquetero	trinquetera
tripartito	tripartita
tripero	tripera
tripicallero	tripicallera
triplicado	triplicada
triplo	tripla
tripolino	tripolina
tripolitano	tripolitana
tripudo	tripuda
tripón	tripóna
triscador	triscadora
trisilábico	trisilábica
tristón	tristóna
trisulco	trisulca
trisílabo	trisílaba
triturador	trituradora
tritíceo	tritícea
triunfador	triunfadora
triádico	triádica
triásico	triásica
trmentario	trmentaria
trocador	trocadora
trocaico	trocaica
trofo	trofa
trofólogo	trofóloga
troglodítico	troglodítica
trojado	trojada
trojero	trojera
trolero	trolera
trompero	trompera
trompetero	trompetera
trompudo	trompuda
tronado	tronada
tronador	tronadora
tronchudo	tronchuda
tronco	tronca
troncocónico	troncocónica
tronitoso	tronitosa
tronzo	tronza
tropecientos	tropecientas
tropeoleo	tropeolea
tropeoláceo	tropeolácea
tropezador	tropezadora
tropezoso	tropezosa
tropezón	tropezóna
tropológico	tropológica
troposférico	troposférica
troquílido	troquílida
trotador	trotadora
trotón	trotóna
trovador	trovadora
trovadoresco	trovadoresca
trovero	trovera
troyano	troyana
truchero	truchera
truchimán	truchimána
trucho	trucha
truculento	truculenta
trufador	trufadora
truhanesco	truhanesca
trujamán	trujamána
trujillano	trujillana
trujimán	trujimána
truncado	truncada
trunco	trunca
trágico	trágica
trémulo	trémula
trépido	trépida
trífido	trífida
trímero	trímera
trófico	trófica
trópico	trópica
tuberculoso	tuberculosa
tuberoso	tuberosa
tubiano	tubiana
tubuloso	tubulosa
tubárico	tubárica
tuco	tuca
tucumano	tucumana
tucupitano	tucupitana
tucupiteño	tucupiteña
tudanco	tudanca
tudelano	tudelana
tudesco	tudesca
tuerto	tuerta
tufoso	tufosa
tuitero	tuitera
tuitivo	tuitiva
tulcaneño	tulcaneña
tullido	tullida
tumbado	tumbada
tumbador	tumbadora
tumbesino	tumbesina
tumbón	tumbóna
tumefacto	tumefacta
